stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction,stop_timezone,vehicle_type,platform_code
created_stop_1953,Stop 1953,31.989892,36.025519,,روضة شعلة الاسلام الخاصة,,,0,,,,,,
created_stop_1954,Stop 1954,31.992039,36.025443,,روضة شعلة الاسلام الخاصة,,,0,,,,,,
created_stop_1955,Stop 1955,31.992607,36.024152,,مسجد سيدنا عمر بن الخطاب,,,0,,,,,,
created_stop_1956,Stop 1956,31.990761,36.023175,,مدرسة براعم التطوير النموذجية,,,0,,,,,,
created_stop_1957,Stop 1957,31.989125,36.022011,,مدرسة براعم التطوير النموذجية,,,0,,,,,,
created_stop_1958,Stop 1958,31.99437,36.022569,,شارع الحزام الدائري,,,0,,,,,,
created_stop_1959,Stop 1959,31.994561,36.02436,,محطة محروقات توتال,,,0,,,,,,
created_stop_1960,Stop 1960,31.997203,36.024828,,أوتوستراد عمان - الزرقاء,,,0,,,,,,
created_stop_1961,Stop 1961,31.99109,35.944361,,صيدلية بتونيا,,,0,,,,,,
created_stop_1962,Stop 1962,31.993015,35.94526,,,,,0,,,,,,
created_stop_1963,Stop 1963,31.995032,35.945895,,,,,0,,,,,,
created_stop_1964,Stop 1964,31.997253,35.94584,,,,,0,,,,,,
created_stop_1965,Stop 1965,31.998973,35.944773,,,,,0,,,,,,
created_stop_1966,Stop 1966,32.000546,35.943886,,شارع ضيف الله الهبارنة,,,0,,,,,,
created_stop_1967,Stop 1967,32.000943,35.94559,,شارع إسماعيل زكريا,,,0,,,,,,
created_stop_1968,Stop 1968,32.000473,35.947348,,,,,0,,,,,,
created_stop_1969,Stop 1969,32.001287,35.948453,,,,,0,,,,,,
created_stop_1970,Stop 1970,32.002082,35.950154,,شارع عبدالخالق يغمور,,,0,,,,,,
created_stop_1971,Stop 1971,32.001235,35.951814,,,,,0,,,,,,
created_stop_1972,Stop 1972,32.000115,35.953103,,شارع البصيرة,,,0,,,,,,
created_stop_1973,Stop 1973,32.000577,35.954863,,شارع البصيرة,,,0,,,,,,
created_stop_1974,Stop 1974,32.001232,35.956582,,شارع النهضة,,,0,,,,,,
created_stop_1975,Stop 1975,32.001866,35.958305,,Yasmeen Supermarket,,,0,,,,,,
created_stop_1976,Stop 1976,32.002201,35.960081,,شارع عسلين,,,0,,,,,,
created_stop_1977,Stop 1977,32.002252,35.96188,,,,,0,,,,,,
created_stop_1978,Stop 1978,32.002255,35.96368,,,,,0,,,,,,
created_stop_1979,Stop 1979,32.002223,35.964685,,,,,0,,,,,,
created_stop_1980,Stop 1980,32.001942,35.967261,,شارع كمال الدين الفارسي,,,0,,,,,,
created_stop_1981,Stop 1981,32.001142,35.968979,,شارع بيت الرضوان,,,0,,,,,,
created_stop_1982,Stop 1982,32.00172,35.970854,,شارع فوزي الهدبان,,,0,,,,,,
created_stop_1983,Stop 1983,32.001665,35.972653,,شارع فوزي الهدبان,,,0,,,,,,
created_stop_1984,Stop 1984,32.000457,35.972976,,شارع الدربندي,,,0,,,,,,
created_stop_1985,Stop 1985,31.999954,35.974483,,شارع الدربندي,,,0,,,,,,
created_stop_1986,Stop 1986,31.999448,35.976225,,شارع الدربندي,,,0,,,,,,
created_stop_1987,Stop 1987,31.99923,35.978004,,شارع الامير فيصل بن الحسين,,,0,,,,,,
created_stop_1988,Stop 1988,31.929811,35.909619,,,,,0,,,,,,
created_stop_1989,Stop 1989,31.928556,35.908134,,شارع الدستور,,,0,,,,,,
created_stop_1990,Stop 1990,31.927483,35.906558,,,,,0,,,,,,
created_stop_1991,Stop 1991,31.926405,35.904987,,شارع عبد الله مخلص,,,0,,,,,,
created_stop_1992,Stop 1992,31.925067,35.90355,,,,,0,,,,,,
created_stop_1993,Stop 1993,31.924392,35.901966,,شارع عبد الرحمن الناصر,,,0,,,,,,
created_stop_1994,Stop 1994,31.925474,35.900394,,شارع عائشة بنت أبي بكر,,,0,,,,,,
created_stop_1995,Stop 1995,31.925031,35.898918,,,,,0,,,,,,
created_stop_1996,Stop 1996,31.923563,35.897567,,شارع العباس بن الأحنف,,,0,,,,,,
created_stop_1997,Stop 1997,31.92207,35.896234,,,,,0,,,,,,
created_stop_1998,Stop 1998,31.920565,35.894912,,,,,0,,,,,,
created_stop_1999,Stop 1999,31.919244,35.893582,,,,,0,,,,,,
created_stop_2000,Stop 2000,31.918426,35.892066,,شارع حسين أحمد العرموطي,,,0,,,,,,
created_stop_2001,Stop 2001,31.918893,35.890306,,شارع وادي الزناتي,,,0,,,,,,
created_stop_2002,Stop 2002,31.919271,35.888719,,شارع حسين أحمد العرموطي,,,0,,,,,,
created_stop_2003,Stop 2003,31.922922,35.903747,,شارع محمد فريد أبو حديد,,,0,,,,,,
created_stop_2004,Stop 2004,32.052532,35.876863,,شارع الكرامة,,,0,,,,,,
created_stop_2005,Stop 2005,32.054095,35.874669,,شارع محمد القرطبي,,,0,,,,,,
created_stop_2006,Stop 2006,32.055657,35.873613,,شارع محمد سليم الرشدان,,,0,,,,,,
created_stop_2007,Stop 2007,32.057897,35.874896,,,,,0,,,,,,
created_stop_2008,Stop 2008,32.059154,35.876756,,شارع الكرامة,,,0,,,,,,
created_stop_2009,Stop 2009,32.0604,35.877758,,شارع الكرامة,,,0,,,,,,
created_stop_2010,Stop 2010,32.061961,35.878931,,,,,0,,,,,,
created_stop_2011,Stop 2011,32.062491,35.880678,,Al Neel,,,0,,,,,,
created_stop_2012,Stop 2012,32.062525,35.882474,,,,,0,,,,,,
created_stop_2013,Stop 2013,32.062494,35.884274,,شارع بلاط الشهداء,,,0,,,,,,
created_stop_2014,Stop 2014,32.060696,35.88442,,شارع بلاط الشهداء,,,0,,,,,,
created_stop_2015,Stop 2015,32.058492,35.884641,,شارع بلاط الشهداء,,,0,,,,,,
created_stop_2016,Stop 2016,32.056229,35.884804,,شارع كمال الجيوسي,,,0,,,,,,
created_stop_2017,Stop 2017,32.054313,35.88419,,شارع بلاط الشهداء,,,0,,,,,,
created_stop_2018,Stop 2018,32.053005,35.882485,,Abu Nuseir Health Center,,,0,,,,,,
created_stop_2019,Stop 2019,31.906378,35.884915,,شارع القدس,,,0,,,,,,
created_stop_2020,Stop 2020,31.905701,35.883201,,,,,0,,,,,,
created_stop_2021,Stop 2021,31.90491,35.880915,,شارع القدس,,,0,,,,,,
created_stop_2022,Stop 2022,31.904346,35.879773,,شارع القدس,,,0,,,,,,
created_stop_2023,Stop 2023,31.903668,35.878059,,شارع القدس,,,0,,,,,,
created_stop_2024,Stop 2024,31.902989,35.876345,,Public Security Directorate HQ مديرية الأمن العام,,,0,,,,,,
created_stop_2025,Stop 2025,31.902309,35.874631,,شارع القدس,,,0,,,,,,
created_stop_2026,Stop 2026,31.901629,35.872918,,روابي البنيات,,,0,,,,,,
created_stop_2027,Stop 2027,31.90095,35.871204,,شارع القدس,,,0,,,,,,
created_stop_2028,Stop 2028,31.898105,35.862643,,شارع نصري نجيب السعود,,,0,,,,,,
created_stop_2029,Stop 2029,31.898164,35.86085,,انس ابو غلوس للسيراميك والبورسلان,,,0,,,,,,
created_stop_2030,Stop 2030,31.897777,35.859078,,شارع نجيب ميخائيل الدبابنة,,,0,,,,,,
created_stop_2031,Stop 2031,31.897234,35.857333,,,,,0,,,,,,
created_stop_2032,Stop 2032,31.896687,35.855589,,شارع القدس,,,0,,,,,,
created_stop_2033,Stop 2033,31.895932,35.8539,,,,,0,,,,,,
created_stop_2034,Stop 2034,31.894618,35.852465,,,,,0,,,,,,
created_stop_2035,Stop 2035,31.893576,35.851668,,,,,0,,,,,,
created_stop_2036,Stop 2036,31.983975,35.895782,,مطعم شلالات أبو زاد,,,0,,,,,,
created_stop_2037,Stop 2037,31.982289,35.893941,,شارع الشريف ناصر بن جميل,,,0,,,,,,
created_stop_2038,Stop 2038,31.983085,35.893108,,بن العميد,,,0,,,,,,
created_stop_2039,Stop 2039,31.984929,35.897284,,شارع الشهيد,,,0,,,,,,
created_stop_2040,Stop 2040,31.955005,35.943785,,Royal Court South Entrance,,,0,,,,,,
created_stop_2041,Stop 2041,31.955537,35.942107,,شارع أبو العلاء المعري,,,0,,,,,,
created_stop_2042,Stop 2042,31.955491,35.940378,,شارع الأردن,,,0,,,,,,
created_stop_2043,Stop 2043,31.955711,35.938611,,شارع الأردن,,,0,,,,,,
created_stop_2044,Stop 2044,31.955194,35.936861,,شارع الملك علي بن الحسين,,,0,,,,,,
created_stop_2045,Stop 2045,31.955883,35.935269,,,,,0,,,,,,
created_stop_2046,Stop 2046,31.956788,35.933651,,Amman: a view towards the north,,,0,,,,,,
created_stop_2047,Stop 2047,31.958164,35.932504,,شارع سعيد الدرة,,,0,,,,,,
created_stop_2048,Stop 2048,31.959608,35.93155,,وادي الحدادة,,,0,,,,,,
created_stop_2049,Stop 2049,31.961614,35.926382,,شارع المهلب بن أبي صفرة,,,0,,,,,,
created_stop_2050,Stop 2050,31.962461,35.924718,,,,,0,,,,,,
created_stop_2051,Stop 2051,31.963643,35.923222,,شارع خالد بن الوليد,,,0,,,,,,
created_stop_2052,Stop 2052,31.964869,35.921724,,,,,0,,,,,,
created_stop_2053,Stop 2053,31.96599,35.92017,,,,,0,,,,,,
created_stop_2054,Stop 2054,31.967002,35.918568,,,,,0,,,,,,
created_stop_2055,Stop 2055,31.968027,35.916971,,مستشفى هبة للولادة,,,0,,,,,,
created_stop_2056,Stop 2056,31.969101,35.915395,,,,,0,,,,,,
created_stop_2057,Stop 2057,31.970174,35.913819,,شارع خالد بن الوليد,,,0,,,,,,
created_stop_2058,Stop 2058,31.971362,35.912443,,شارع خالد بن الوليد,,,0,,,,,,
created_stop_2059,Stop 2059,31.972657,35.911117,,شارع نابلس,,,0,,,,,,
created_stop_2060,Stop 2060,31.974478,35.911897,,,,,0,,,,,,
created_stop_2061,Stop 2061,31.975372,35.913532,,,,,0,,,,,,
created_stop_2062,Stop 2062,31.975271,35.91531,,,,,0,,,,,,
created_stop_2063,Stop 2063,31.974515,35.916994,,,,,0,,,,,,
created_stop_2064,Stop 2064,31.973432,35.918564,,شارع طبريا,,,0,,,,,,
created_stop_2065,Stop 2065,31.972231,35.920078,,شارع طبريا,,,0,,,,,,
created_stop_2066,Stop 2066,31.970955,35.921304,,شارع الجليل,,,0,,,,,,
created_stop_2067,Stop 2067,31.96956,35.919903,,شارع الجليل,,,0,,,,,,
created_stop_2068,Stop 2068,31.96815,35.918513,,,,,0,,,,,,
created_stop_2069,Stop 2069,31.921234,35.937886,,شارع مصعب بن عمير,,,0,,,,,,
created_stop_2070,Stop 2070,31.920997,35.936098,,شارع مصعب بن عمير,,,0,,,,,,
created_stop_2071,Stop 2071,31.920619,35.934324,,صيدلية سيبال,,,0,,,,,,
created_stop_2072,Stop 2072,31.920181,35.93256,,مطعم تشكن آند مور,,,0,,,,,,
created_stop_2073,Stop 2073,31.919779,35.93079,,شارع الحرم الإبراهيمي,,,0,,,,,,
created_stop_2074,Stop 2074,31.918294,35.930731,,شارع الحرم الإبراهيمي,,,0,,,,,,
created_stop_2075,Stop 2075,31.918459,35.929276,,مسجد حطين,,,0,,,,,,
created_stop_2076,Stop 2076,31.962304,35.902992,,,,,0,,,,,,
created_stop_2077,Stop 2077,31.930009,35.923246,,,,,0,,,,,,
created_stop_2078,Stop 2078,31.92965,35.925002,,شارع أم كلثوم,,,0,,,,,,
created_stop_2079,Stop 2079,31.93051,35.926629,,جمعية دير قديس,,,0,,,,,,
created_stop_2080,Stop 2080,31.930083,35.928259,,جمعية دير قديس,,,0,,,,,,
created_stop_2081,Stop 2081,31.928446,35.929476,,شارع خولة بنت الأزور,,,0,,,,,,
created_stop_2082,Stop 2082,31.92689,35.930761,,شارع خولة بنت الأزور,,,0,,,,,,
created_stop_2083,Stop 2083,31.925311,35.932025,,شارع خولة بنت الأزور,,,0,,,,,,
created_stop_2084,Stop 2084,31.923642,35.933214,,مخابز المحسنين,,,0,,,,,,
created_stop_2085,Stop 2085,31.921974,35.934403,,شارع خولة بنت الأزور,,,0,,,,,,
created_stop_2086,Stop 2086,31.93068,35.922366,,,,,0,,,,,,
created_stop_2087,Stop 2087,31.941455,35.927486,,شارع عبد الله بن الزبير,,,0,,,,,,
created_stop_2088,Stop 2088,31.94334,35.927329,,Abd Allah Ibn Az Zubayr / Stairway 1,,,0,,,,,,
created_stop_2089,Stop 2089,31.943065,35.926182,,شارع نظمي عبد الهادي,,,0,,,,,,
created_stop_2090,Stop 2090,31.940843,35.926146,,مركز أحمد عبد الجواد للالكترونيات,,,0,,,,,,
created_stop_2091,Stop 2091,31.939213,35.926368,,شارع النظيف,,,0,,,,,,
created_stop_2092,Stop 2092,31.937895,35.927133,,شارع خميس علي خميس,,,0,,,,,,
created_stop_2093,Stop 2093,31.936214,35.926336,,شارع طارق بن زياد,,,0,,,,,,
created_stop_2094,Stop 2094,31.940308,35.927009,,شارع الخلود,,,0,,,,,,
created_stop_2095,Stop 2095,31.945444,35.944734,,حديقة اشارات الجوفه,,,0,,,,,,
created_stop_2096,Stop 2096,31.946849,35.943389,,شارع الأبهري,,,0,,,,,,
created_stop_2097,Stop 2097,31.947633,35.941727,,شارع عمواس,,,0,,,,,,
created_stop_2098,Stop 2098,31.94936,35.941014,,شارع الجزائر,,,0,,,,,,
created_stop_2099,Stop 2099,31.951313,35.940224,,شارع الجزائر,,,0,,,,,,
created_stop_2100,Stop 2100,31.952343,35.945164,,شارع الأردن,,,0,,,,,,
created_stop_2101,Stop 2101,31.953205,35.948433,,,,,0,,,,,,
created_stop_2102,Stop 2102,31.953239,35.950226,,Cairo Amman Bank,,,0,,,,,,
created_stop_2103,Stop 2103,31.956284,35.95649,,شارع التاج,,,0,,,,,,
created_stop_2104,Stop 2104,31.95417,35.955953,,شارع أبو الفرج الأصفهاني,,,0,,,,,,
created_stop_2105,Stop 2105,31.952267,35.955045,,شارع عمر المختار ممر 1,,,0,,,,,,
created_stop_2106,Stop 2106,31.95081,35.953706,,شارع التاج,,,0,,,,,,
created_stop_2107,Stop 2107,31.949956,35.952063,,شارع البسمات,,,0,,,,,,
created_stop_2108,Stop 2108,31.949448,35.950312,,جبل التاج,,,0,,,,,,
created_stop_2109,Stop 2109,31.948489,35.948728,,شارع حطين,,,0,,,,,,
created_stop_2110,Stop 2110,31.946736,35.947639,,شارع علي الريماوي,,,0,,,,,,
created_stop_2111,Stop 2111,31.94597,35.945951,,شارع ياسين العسلي,,,0,,,,,,
created_stop_2112,Stop 2112,31.957795,35.956827,,شارع التاج,,,0,,,,,,
created_stop_2113,Stop 2113,31.956061,35.944388,,,,,0,,,,,,
created_stop_2114,Stop 2114,31.958181,35.944036,,,,,0,,,,,,
created_stop_2115,Stop 2115,31.9596,35.94271,,,,,0,,,,,,
created_stop_2116,Stop 2116,31.958705,35.941257,,,,,0,,,,,,
created_stop_2117,Stop 2117,31.958402,35.939476,,,,,0,,,,,,
created_stop_2118,Stop 2118,31.959878,35.938189,,,,,0,,,,,,
created_stop_2119,Stop 2119,31.961797,35.937281,,,,,0,,,,,,
created_stop_2120,Stop 2120,31.963827,35.936806,,شارع أبو العلاء المعري,,,0,,,,,,
created_stop_2121,Stop 2121,31.965425,35.935555,,,,,0,,,,,,
created_stop_2122,Stop 2122,31.966974,35.934269,,,,,0,,,,,,
created_stop_2123,Stop 2123,31.968131,35.932732,,شارع أبو العلاء المعري,,,0,,,,,,
created_stop_2124,Stop 2124,31.969285,35.931194,,شارع أبو العلاء المعري,,,0,,,,,,
created_stop_2125,Stop 2125,31.970467,35.92967,,شارع أبو ذر الغفاري,,,0,,,,,,
created_stop_2126,Stop 2126,31.971834,35.929047,,شارع سعيد بن المسيب,,,0,,,,,,
created_stop_2127,Stop 2127,31.95829,35.938541,,,,,0,,,,,,
created_stop_2128,Stop 2128,31.957747,35.940252,,,,,0,,,,,,
created_stop_2129,Stop 2129,31.957628,35.94202,,شارع منصور بن عراق,,,0,,,,,,
created_stop_2130,Stop 2130,31.957161,35.943589,,,,,0,,,,,,
created_stop_2131,Stop 2131,31.967227,35.964431,,شارع الملك عبدالله الأول,,,0,,,,,,
created_stop_2132,Stop 2132,31.968059,35.965989,,شارع الملك عبدالله الأول,,,0,,,,,,
created_stop_2133,Stop 2133,31.893463,35.841192,,,,,0,,,,,,
created_stop_2134,Stop 2134,31.892617,35.842856,,,,,0,,,,,,
created_stop_2135,Stop 2135,31.891385,35.844344,,شارع فايز خالد المرزوق,,,0,,,,,,
created_stop_2136,Stop 2136,31.890717,35.846057,,شارع الأميرة تغريد محمد,,,0,,,,,,
created_stop_2137,Stop 2137,31.889162,35.849426,,شارع الأميرة تغريد محمد,,,0,,,,,,
created_stop_2138,Stop 2138,31.88831,35.851088,,شارع إسحاق مهاجر,,,0,,,,,,
created_stop_2139,Stop 2139,31.887661,35.852801,,,,,0,,,,,,
created_stop_2140,Stop 2140,31.887572,35.854599,,شارع الأميرة تغريد محمد,,,0,,,,,,
created_stop_2141,Stop 2141,31.88746,35.856397,,,,,0,,,,,,
created_stop_2142,Stop 2142,31.888799,35.844455,,شارع فايز خالد المرزوق,,,0,,,,,,
created_stop_2143,Stop 2143,31.87029,35.819973,,منطقة ناعور,,,0,,,,,,
created_stop_2144,Stop 2144,31.870829,35.817785,,منطقة ناعور,,,0,,,,,,
created_stop_2145,Stop 2145,31.870372,35.816052,,منطقة ناعور,,,0,,,,,,
created_stop_2146,Stop 2146,31.869354,35.814453,,منطقة ناعور,,,0,,,,,,
created_stop_2147,Stop 2147,31.868265,35.812885,,,,,0,,,,,,
created_stop_2148,Stop 2148,31.867085,35.811362,,,,,0,,,,,,
created_stop_2149,Stop 2149,31.865992,35.812071,,,,,0,,,,,,
created_stop_2150,Stop 2150,31.865275,35.813774,,,,,0,,,,,,
created_stop_2151,Stop 2151,31.864498,35.815459,,,,,0,,,,,,
created_stop_2152,Stop 2152,31.864081,35.817205,,,,,0,,,,,,
created_stop_2153,Stop 2153,31.86415,35.818964,,,,,0,,,,,,
created_stop_2154,Stop 2154,31.86449,35.820685,,,,,0,,,,,,
created_stop_2155,Stop 2155,31.864779,35.821705,,,,,0,,,,,,
created_stop_2156,Stop 2156,31.863074,35.822739,,,,,0,,,,,,
created_stop_2157,Stop 2157,31.861669,35.824133,,,,,0,,,,,,
created_stop_2158,Stop 2158,31.860253,35.825519,,ام القطين,,,0,,,,,,
created_stop_2159,Stop 2159,31.858851,35.826914,,ام القطين,,,0,,,,,,
created_stop_2160,Stop 2160,31.857462,35.828318,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2161,Stop 2161,31.856275,35.829834,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2162,Stop 2162,31.854151,35.832994,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2163,Stop 2163,31.853087,35.834574,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2164,Stop 2164,31.852014,35.83615,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2165,Stop 2165,31.850943,35.837726,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2166,Stop 2166,31.84997,35.839344,,شارع مأدبا الغربي,,,0,,,,,,
created_stop_2167,Stop 2167,31.849047,35.84098,,,,,0,,,,,,
created_stop_2168,Stop 2168,31.848223,35.842651,,,,,0,,,,,,
created_stop_2169,Stop 2169,31.847628,35.84438,,,,,0,,,,,,
created_stop_2170,Stop 2170,31.847124,35.846133,,,,,0,,,,,,
created_stop_2171,Stop 2171,31.84661,35.847884,,أدبيان,,,0,,,,,,
created_stop_2172,Stop 2172,31.845997,35.849612,,أدبيان,,,0,,,,,,
created_stop_2173,Stop 2173,31.845063,35.85124,,أدبيان,,,0,,,,,,
created_stop_2174,Stop 2174,31.843947,35.852795,,أدبيان,,,0,,,,,,
created_stop_2175,Stop 2175,31.842859,35.854365,,أدبيان,,,0,,,,,,
created_stop_2176,Stop 2176,31.841915,35.855993,,أدبيان,,,0,,,,,,
created_stop_2177,Stop 2177,31.841141,35.85768,,أدبيان,,,0,,,,,,
created_stop_2178,Stop 2178,31.840463,35.859393,,شارع ناعور,,,0,,,,,,
created_stop_2179,Stop 2179,31.839797,35.86111,,شارع ناعور,,,0,,,,,,
created_stop_2180,Stop 2180,31.839058,35.862806,,شارع ناعور,,,0,,,,,,
created_stop_2181,Stop 2181,31.838285,35.864494,,شارع ناعور,,,0,,,,,,
created_stop_2182,Stop 2182,31.837508,35.866179,,شارع ناعور,,,0,,,,,,
created_stop_2183,Stop 2183,31.836474,35.867765,,شارع ناعور,,,0,,,,,,
created_stop_2184,Stop 2184,31.835144,35.869203,,شارع ناعور,,,0,,,,,,
created_stop_2185,Stop 2185,31.83361,35.870502,,ام العساكر,,,0,,,,,,
created_stop_2186,Stop 2186,31.831877,35.871627,,ام العساكر,,,0,,,,,,
created_stop_2187,Stop 2187,31.830089,35.872695,,مفلح عودة الله العجارمة,,,0,,,,,,
created_stop_2188,Stop 2188,31.828278,35.873737,,مفلح عودة الله العجارمة,,,0,,,,,,
created_stop_2189,Stop 2189,31.826354,35.874548,,مفلح عودة الله العجارمة,,,0,,,,,,
created_stop_2190,Stop 2190,31.82415,35.874326,,مفلح عودة الله العجارمة,,,0,,,,,,
created_stop_2191,Stop 2191,31.822213,35.874882,,ام البساتين,,,0,,,,,,
created_stop_2192,Stop 2192,31.821185,35.876457,,قضاء أم البساتين,,,0,,,,,,
created_stop_2193,Stop 2193,31.820713,35.878216,,قضاء أم البساتين,,,0,,,,,,
created_stop_2194,Stop 2194,31.722328,35.948305,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_2195,Stop 2195,31.722628,35.950088,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_2196,Stop 2196,31.722584,35.951886,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_2197,Stop 2197,31.722389,35.953679,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_2198,Stop 2198,31.722194,35.955472,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_2199,Stop 2199,31.721999,35.957265,,فندق مطار عمان,,,0,,,,,,
created_stop_2200,Stop 2200,31.721805,35.959058,,فندق مطار عمان,,,0,,,,,,
created_stop_2201,Stop 2201,31.72161,35.960851,,فندق مطار عمان,,,0,,,,,,
created_stop_2202,Stop 2202,31.721415,35.962644,,فندق مطار عمان,,,0,,,,,,
created_stop_2203,Stop 2203,31.72122,35.964437,,فندق مطار عمان,,,0,,,,,,
created_stop_2204,Stop 2204,31.721025,35.96623,,فندق مطار عمان,,,0,,,,,,
created_stop_2205,Stop 2205,31.72083,35.968023,,Check Point,,,0,,,,,,
created_stop_2206,Stop 2206,31.720635,35.969816,,Check Point,,,0,,,,,,
created_stop_2207,Stop 2207,31.720456,35.97161,,Check Point,,,0,,,,,,
created_stop_2208,Stop 2208,31.720481,35.973401,,Check Point,,,0,,,,,,
created_stop_2209,Stop 2209,31.72072,35.975191,,Check Point,,,0,,,,,,
created_stop_2210,Stop 2210,31.720959,35.97698,,محطة الملكي,,,0,,,,,,
created_stop_2211,Stop 2211,31.721198,35.97877,,محطة الملكي,,,0,,,,,,
created_stop_2212,Stop 2212,31.721437,35.980559,,محطة الملكي,,,0,,,,,,
created_stop_2213,Stop 2213,31.721676,35.982349,,حافلة المطار,,,0,,,,,,
created_stop_2214,Stop 2214,31.721915,35.984138,,حافلة المطار,,,0,,,,,,
created_stop_2215,Stop 2215,31.722154,35.985927,,Orange,,,0,,,,,,
created_stop_2216,Stop 2216,31.722393,35.987717,,إلكترونيات,,,0,,,,,,
created_stop_2217,Stop 2217,31.722632,35.989506,,ستاربكس,,,0,,,,,,
created_stop_2218,Stop 2218,31.722871,35.991296,,ستاربكس,,,0,,,,,,
created_stop_2219,Stop 2219,31.907235,35.938797,,أم الحيران,,,0,,,,,,
created_stop_2220,Stop 2220,31.906992,35.940585,,أم الحيران,,,0,,,,,,
created_stop_2221,Stop 2221,31.906743,35.942374,,أم الحيران,,,0,,,,,,
created_stop_2222,Stop 2222,31.905979,35.944035,,أم الحيران,,,0,,,,,,
created_stop_2223,Stop 2223,31.904859,35.94559,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2224,Stop 2224,31.903701,35.947126,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2225,Stop 2225,31.902822,35.948763,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2226,Stop 2226,31.902431,35.950533,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2227,Stop 2227,31.901985,35.952296,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2228,Stop 2228,31.901509,35.954053,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2229,Stop 2229,31.900947,35.955795,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2230,Stop 2230,31.900371,35.957533,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2231,Stop 2231,31.899819,35.959276,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2232,Stop 2232,31.899301,35.961027,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2233,Stop 2233,31.898782,35.962777,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2234,Stop 2234,31.898303,35.964534,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2235,Stop 2235,31.897856,35.966297,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2236,Stop 2236,31.897409,35.96806,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2237,Stop 2237,31.897003,35.969829,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2238,Stop 2238,31.89669,35.971611,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2239,Stop 2239,31.89613,35.973341,,شارع الحزام الدائري,,,0,,,,,,
created_stop_2240,Stop 2240,31.895298,35.97501,,شارع الأيوبيين,,,0,,,,,,
created_stop_2241,Stop 2241,31.894437,35.976667,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2242,Stop 2242,31.893269,35.978199,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2243,Stop 2243,31.892101,35.979731,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2244,Stop 2244,31.890911,35.981251,,مسجد نمرة,,,0,,,,,,
created_stop_2245,Stop 2245,31.889679,35.98275,,مسجد نمرة,,,0,,,,,,
created_stop_2246,Stop 2246,31.888447,35.984248,,مسجد نمرة,,,0,,,,,,
created_stop_2247,Stop 2247,31.887215,35.985747,,مسجد نمرة,,,0,,,,,,
created_stop_2248,Stop 2248,31.886022,35.987265,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2249,Stop 2249,31.884695,35.988709,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2250,Stop 2250,31.883237,35.990068,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2251,Stop 2251,31.882177,35.991642,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2252,Stop 2252,31.88131,35.9933,,دار,,,0,,,,,,
created_stop_2253,Stop 2253,31.880131,35.994814,,دار,,,0,,,,,,
created_stop_2254,Stop 2254,31.8788,35.996256,,دار,,,0,,,,,,
created_stop_2255,Stop 2255,31.87753,35.997732,,دار,,,0,,,,,,
created_stop_2256,Stop 2256,31.876415,35.999289,,دار,,,0,,,,,,
created_stop_2257,Stop 2257,31.875293,36.000842,,سحاب بالاردن,,,0,,,,,,
created_stop_2258,Stop 2258,31.873702,36.002022,,سحاب بالاردن,,,0,,,,,,
created_stop_2259,Stop 2259,31.871537,36.002701,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2260,Stop 2260,31.870105,36.00363,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2261,Stop 2261,31.869637,36.005388,,شارع زياد بن كعب,,,0,,,,,,
created_stop_2262,Stop 2262,31.869756,36.006895,,شارع زياد بن كعب,,,0,,,,,,
